SaleID,WatchID,Date,Quantity,Sale Price (USD),Revenue (USD),Region,Retailer Type,Customer Segment
237,4,2024-06-14,2,43863.89,87727.78,India,Authorized Dealer,Collector
157,3,2024-06-15,1,12711.79,12711.79,India,Online Exclusive,Collector
451,3,2024-06-16,1,12759.55,12759.55,Middle East,Boutique Store,Gift Purchase
651,2,2024-06-16,1,16163.22,16163.22,India,Authorized Dealer,First-time Buyer
792,3,2024-06-17,1,12391.66,12391.66,Europe,Authorized Dealer,Collector
1267,8,2024-06-18,1,36781.0,36781.0,India,Boutique Store,Collector
1593,5,2024-06-18,1,30693.94,30693.94,North America,Boutique Store,Investor
791,5,2024-06-19,1,30922.05,30922.05,North America,Boutique Store,Collector
297,4,2024-06-19,1,44402.04,44402.04,Asia Pacific,Boutique Store,First-time Buyer
349,7,2024-06-19,1,26702.89,26702.89,Middle East,Boutique Store,Gift Purchase
27,5,2024-06-20,1,30526.63,30526.63,Asia Pacific,Boutique Store,First-time Buyer
707,1,2024-06-20,1,11159.41,11159.41,Europe,Authorized Dealer,Collector
1,1,2024-06-21,1,11310.27,11310.27,Europe,Boutique Store,Collector
1048,3,2024-06-22,1,12741.54,12741.54,North America,Online Exclusive,Collector
1437,8,2024-06-22,1,36065.52,36065.52,Asia Pacific,Auction House,Collector
150,3,2024-06-22,1,11979.48,11979.48,North America,Authorized Dealer,First-time Buyer
1559,9,2024-06-22,1,213676.47,213676.47,Asia Pacific,Authorized Dealer,First-time Buyer
116,1,2024-06-22,1,10066.11,10066.11,North America,Authorized Dealer,Collector
103,1,2024-06-22,1,10834.01,10834.01,North America,Boutique Store,Gift Purchase
1659,2,2024-06-23,1,14276.16,14276.16,India,Boutique Store,First-time Buyer
1108,4,2024-06-24,1,48409.93,48409.93,Asia Pacific,Authorized Dealer,Investor
685,2,2024-06-24,1,16035.69,16035.69,Europe,Authorized Dealer,First-time Buyer
1038,7,2024-06-26,1,27833.43,27833.43,Asia Pacific,Authorized Dealer,First-time Buyer
1056,3,2024-06-26,1,13198.15,13198.15,Europe,Boutique Store,First-time Buyer
715,6,2024-06-27,1,40148.67,40148.67,Middle East,Online Exclusive,Investor
1212,7,2024-06-27,1,26802.46,26802.46,Middle East,Boutique Store,First-time Buyer
885,8,2024-06-27,1,36051.14,36051.14,Middle East,Authorized Dealer,Collector
1041,1,2024-06-28,1,10989.07,10989.07,India,Boutique Store,First-time Buyer
35,1,2024-06-29,1,10878.42,10878.42,North America,Boutique Store,Investor
1168,3,2024-06-30,1,12774.03,12774.03,Middle East,Online Exclusive,First-time Buyer
866,5,2024-06-30,1,33716.88,33716.88,India,Online Exclusive,First-time Buyer
118,7,2024-07-01,1,28081.94,28081.94,Europe,Boutique Store,Collector
906,1,2024-07-02,1,10102.2,10102.2,Europe,Online Exclusive,Collector
25,1,2024-07-02,1,9989.44,9989.44,Asia Pacific,Auction House,First-time Buyer
1064,1,2024-07-03,1,10790.13,10790.13,Middle East,Authorized Dealer,Investor
998,1,2024-07-04,1,10971.03,10971.03,Asia Pacific,Authorized Dealer,Investor
1251,1,2024-07-05,2,10895.03,21790.06,Europe,Boutique Store,First-time Buyer
950,3,2024-07-05,1,12969.32,12969.32,Asia Pacific,Auction House,First-time Buyer
782,3,2024-07-05,1,12244.11,12244.11,Europe,Boutique Store,Investor
190,3,2024-07-06,1,11910.16,11910.16,Europe,Authorized Dealer,Collector
637,1,2024-07-07,1,10644.66,10644.66,Asia Pacific,Boutique Store,Collector
238,9,2024-07-07,1,231827.11,231827.11,India,Boutique Store,First-time Buyer
1022,2,2024-07-07,1,14341.77,14341.77,India,Online Exclusive,First-time Buyer
2,1,2024-07-08,1,10657.34,10657.34,Asia Pacific,Online Exclusive,First-time Buyer
1567,2,2024-07-09,1,14381.12,14381.12,Europe,Auction House,Gift Purchase
1326,9,2024-07-09,1,214047.83,214047.83,Middle East,Boutique Store,Collector
1689,3,2024-07-10,1,12556.17,12556.17,Asia Pacific,Authorized Dealer,Gift Purchase
1054,2,2024-07-10,2,15531.48,31062.96,Europe,Boutique Store,Gift Purchase
1107,1,2024-07-12,1,10633.92,10633.92,Middle East,Online Exclusive,First-time Buyer
819,3,2024-07-12,1,12365.2,12365.2,Europe,Online Exclusive,Collector
1665,2,2024-07-12,1,14699.35,14699.35,North America,Online Exclusive,First-time Buyer
1148,6,2024-07-12,1,36595.96,36595.96,North America,Authorized Dealer,Gift Purchase
668,1,2024-07-13,1,10314.66,10314.66,North America,Boutique Store,Gift Purchase
1026,9,2024-07-13,1,214969.46,214969.46,Middle East,Online Exclusive,Investor
1694,7,2024-07-13,1,29287.48,29287.48,Europe,Boutique Store,First-time Buyer
583,1,2024-07-13,1,10390.29,10390.29,India,Online Exclusive,First-time Buyer
1325,5,2024-07-13,1,31168.58,31168.58,Middle East,Auction House,Collector
471,9,2024-07-14,1,237148.94,237148.94,Middle East,Auction House,Investor
808,5,2024-07-14,1,33828.03,33828.03,Asia Pacific,Boutique Store,First-time Buyer
990,2,2024-07-15,2,14442.72,28885.44,Asia Pacific,Boutique Store,Gift Purchase
46,1,2024-07-15,1,11215.69,11215.69,Europe,Authorized Dealer,Collector
1228,7,2024-07-15,1,27328.98,27328.98,Europe,Authorized Dealer,Collector
104,8,2024-07-15,1,34994.55,34994.55,Europe,Authorized Dealer,Investor
561,1,2024-07-16,1,10859.95,10859.95,North America,Authorized Dealer,Collector
1677,6,2024-07-16,1,38109.34,38109.34,Europe,Authorized Dealer,Gift Purchase
1728,8,2024-07-17,1,33739.85,33739.85,North America,Authorized Dealer,Collector
1680,3,2024-07-17,1,11986.64,11986.64,Asia Pacific,Online Exclusive,Investor
724,3,2024-07-18,1,12348.7,12348.7,Asia Pacific,Authorized Dealer,Gift Purchase
764,9,2024-07-20,1,233466.26,233466.26,North America,Boutique Store,Investor
943,6,2024-07-20,1,37313.94,37313.94,North America,Authorized Dealer,Collector
786,5,2024-07-20,1,33901.3,33901.3,Europe,Boutique Store,First-time Buyer
745,3,2024-07-20,1,12522.52,12522.52,Europe,Boutique Store,First-time Buyer
170,1,2024-07-21,1,10790.07,10790.07,Europe,Auction House,Collector
1185,2,2024-07-23,1,16001.17,16001.17,Europe,Auction House,First-time Buyer
1411,3,2024-07-23,1,13211.2,13211.2,Asia Pacific,Boutique Store,Collector
757,3,2024-07-23,1,12866.83,12866.83,Europe,Boutique Store,Investor
1299,10,2024-07-24,1,266440.61,266440.61,Middle East,Boutique Store,Collector
1447,5,2024-07-24,1,33294.58,33294.58,Europe,Boutique Store,Gift Purchase
1613,1,2024-07-24,1,11300.54,11300.54,Middle East,Authorized Dealer,Collector
1504,7,2024-07-24,1,29643.44,29643.44,North America,Online Exclusive,Collector
815,5,2024-07-25,1,31663.81,31663.81,North America,Authorized Dealer,Investor
1354,8,2024-07-25,1,36907.27,36907.27,India,Auction House,Investor
1222,9,2024-07-25,1,233975.88,233975.88,Asia Pacific,Authorized Dealer,Investor
1255,4,2024-07-26,1,45552.94,45552.94,Middle East,Authorized Dealer,Investor
1602,1,2024-07-26,1,10802.91,10802.91,India,Boutique Store,First-time Buyer
684,6,2024-07-26,1,40396.83,40396.83,India,Auction House,Collector
176,3,2024-07-26,1,12356.13,12356.13,Europe,Auction House,First-time Buyer
28,3,2024-07-27,1,12932.0,12932.0,Middle East,Authorized Dealer,First-time Buyer
1282,8,2024-07-27,2,34924.98,69849.96,Asia Pacific,Authorized Dealer,Collector
785,1,2024-07-27,1,10517.96,10517.96,Europe,Authorized Dealer,Investor
1373,3,2024-07-28,1,12912.23,12912.23,Asia Pacific,Boutique Store,Investor
1344,1,2024-07-28,1,11253.08,11253.08,North America,Authorized Dealer,Collector
1795,7,2024-07-28,1,28053.96,28053.96,Europe,Authorized Dealer,Collector
581,2,2024-07-28,1,15129.85,15129.85,Europe,Boutique Store,Collector
693,7,2024-07-28,1,28366.3,28366.3,Asia Pacific,Authorized Dealer,First-time Buyer
1635,1,2024-07-28,1,11220.89,11220.89,Middle East,Authorized Dealer,Collector
1581,4,2024-07-28,1,48017.91,48017.91,Middle East,Online Exclusive,First-time Buyer
169,8,2024-07-29,2,33324.35,66648.7,North America,Authorized Dealer,First-time Buyer
290,5,2024-07-29,1,33876.65,33876.65,Europe,Authorized Dealer,First-time Buyer
1009,7,2024-07-29,1,28534.73,28534.73,India,Boutique Store,Investor
1494,1,2024-07-30,1,10060.71,10060.71,Middle East,Authorized Dealer,Collector
541,7,2024-07-30,1,28215.88,28215.88,North America,Boutique Store,First-time Buyer
873,3,2024-07-31,1,12409.38,12409.38,Middle East,Boutique Store,Investor
67,5,2024-07-31,1,31932.37,31932.37,Asia Pacific,Boutique Store,Collector
1091,10,2024-08-01,1,245280.04,245280.04,North America,Boutique Store,Collector
1293,6,2024-08-01,1,38731.38,38731.38,North America,Boutique Store,Investor
96,5,2024-08-01,1,33575.89,33575.89,North America,Boutique Store,Collector
294,4,2024-08-02,1,48046.13,48046.13,North America,Boutique Store,Collector
292,3,2024-08-02,1,11973.86,11973.86,Europe,Authorized Dealer,Collector
801,7,2024-08-02,1,29893.08,29893.08,Asia Pacific,Auction House,First-time Buyer
1200,8,2024-08-03,1,34786.79,34786.79,Europe,Authorized Dealer,Gift Purchase
795,4,2024-08-03,1,46897.71,46897.71,Europe,Boutique Store,Collector
1349,3,2024-08-03,1,12044.25,12044.25,Europe,Authorized Dealer,Investor
1122,4,2024-08-04,1,46426.62,46426.62,Asia Pacific,Online Exclusive,Investor
1604,4,2024-08-04,1,44296.33,44296.33,Middle East,Boutique Store,Collector
1367,7,2024-08-04,1,28962.21,28962.21,India,Boutique Store,Investor
1534,3,2024-08-05,2,12887.33,25774.66,North America,Authorized Dealer,First-time Buyer
320,5,2024-08-05,1,32325.08,32325.08,Asia Pacific,Boutique Store,First-time Buyer
1542,1,2024-08-05,1,10572.31,10572.31,Asia Pacific,Authorized Dealer,Investor
881,8,2024-08-06,1,35084.99,35084.99,Europe,Boutique Store,Investor
1766,8,2024-08-06,1,36345.04,36345.04,Asia Pacific,Boutique Store,Collector
1661,3,2024-08-06,1,13081.31,13081.31,Europe,Auction House,Investor
973,7,2024-08-06,1,28827.56,28827.56,Middle East,Online Exclusive,First-time Buyer
1580,1,2024-08-06,1,11328.14,11328.14,Europe,Online Exclusive,First-time Buyer
1403,3,2024-08-07,2,13248.94,26497.88,North America,Boutique Store,Collector
1100,8,2024-08-07,1,37442.52,37442.52,India,Boutique Store,Gift Purchase
1363,2,2024-08-07,1,14732.11,14732.11,Asia Pacific,Auction House,First-time Buyer
977,3,2024-08-09,1,12025.03,12025.03,Middle East,Boutique Store,Investor
167,9,2024-08-09,1,221075.48,221075.48,Middle East,Authorized Dealer,Gift Purchase
586,1,2024-08-09,1,11264.14,11264.14,North America,Auction House,Investor
575,8,2024-08-10,1,34046.69,34046.69,Europe,Authorized Dealer,Collector
1578,1,2024-08-10,1,10176.04,10176.04,Asia Pacific,Authorized Dealer,Investor
193,5,2024-08-11,1,34504.43,34504.43,Europe,Boutique Store,Collector
1154,1,2024-08-11,1,11217.91,11217.91,Europe,Authorized Dealer,Collector
1044,3,2024-08-11,1,12067.04,12067.04,Europe,Online Exclusive,Collector
87,1,2024-08-12,1,10882.66,10882.66,Asia Pacific,Boutique Store,Investor
1079,3,2024-08-13,1,13290.5,13290.5,Middle East,Auction House,Gift Purchase
706,7,2024-08-13,1,29923.3,29923.3,Middle East,Boutique Store,First-time Buyer
812,1,2024-08-13,1,10169.24,10169.24,North America,Auction House,First-time Buyer
1166,3,2024-08-14,1,13087.03,13087.03,North America,Boutique Store,Collector
244,1,2024-08-14,1,10104.0,10104.0,India,Authorized Dealer,First-time Buyer
1550,2,2024-08-14,1,15771.34,15771.34,North America,Boutique Store,First-time Buyer
133,2,2024-08-14,1,15360.14,15360.14,North America,Authorized Dealer,Gift Purchase
1579,2,2024-08-15,1,16033.56,16033.56,Asia Pacific,Authorized Dealer,First-time Buyer
428,1,2024-08-15,1,11053.29,11053.29,Middle East,Online Exclusive,Collector
480,7,2024-08-15,1,27773.46,27773.46,Europe,Auction House,Gift Purchase
997,1,2024-08-15,1,10291.95,10291.95,Europe,Boutique Store,First-time Buyer
180,1,2024-08-16,1,11082.59,11082.59,India,Boutique Store,First-time Buyer
1791,1,2024-08-16,1,10956.02,10956.02,Europe,Boutique Store,First-time Buyer
1248,11,2024-08-16,1,1019399.89,1019399.89,Asia Pacific,Boutique Store,Collector
1224,1,2024-08-17,1,11211.71,11211.71,India,Boutique Store,First-time Buyer
750,7,2024-08-17,1,29544.73,29544.73,Asia Pacific,Boutique Store,Investor
527,1,2024-08-17,1,10696.23,10696.23,Europe,Online Exclusive,First-time Buyer
963,7,2024-08-18,1,26600.59,26600.59,India,Authorized Dealer,First-time Buyer
980,1,2024-08-18,1,10775.49,10775.49,Europe,Authorized Dealer,Collector
1221,5,2024-08-19,1,32307.52,32307.52,Europe,Online Exclusive,Collector
799,5,2024-08-19,1,32177.9,32177.9,Europe,Authorized Dealer,Collector
617,2,2024-08-20,1,15720.78,15720.78,North America,Online Exclusive,Collector
335,5,2024-08-20,1,33421.67,33421.67,North America,Online Exclusive,Gift Purchase
1695,8,2024-08-20,1,36192.51,36192.51,Asia Pacific,Authorized Dealer,First-time Buyer
565,3,2024-08-21,1,12758.67,12758.67,Asia Pacific,Authorized Dealer,Collector
1090,5,2024-08-21,1,33710.26,33710.26,Asia Pacific,Boutique Store,First-time Buyer
627,4,2024-08-22,1,43234.61,43234.61,Europe,Boutique Store,Collector
101,1,2024-08-22,1,10153.19,10153.19,North America,Boutique Store,Collector
532,9,2024-08-23,1,211219.45,211219.45,Middle East,Authorized Dealer,First-time Buyer
1511,1,2024-08-23,1,11167.12,11167.12,North America,Online Exclusive,Investor
1308,2,2024-08-23,1,14543.16,14543.16,Middle East,Authorized Dealer,First-time Buyer
1653,1,2024-08-26,1,10333.24,10333.24,Middle East,Authorized Dealer,Collector
1151,1,2024-08-27,1,10655.28,10655.28,Europe,Boutique Store,Collector
261,8,2024-08-27,1,35896.72,35896.72,India,Authorized Dealer,Collector
184,8,2024-08-28,1,34468.58,34468.58,India,Boutique Store,First-time Buyer
1625,8,2024-08-28,1,36198.32,36198.32,India,Authorized Dealer,Collector
1165,1,2024-08-28,1,10411.99,10411.99,North America,Authorized Dealer,Investor
861,8,2024-08-28,1,37235.69,37235.69,Europe,Boutique Store,First-time Buyer
33,10,2024-08-28,1,246035.17,246035.17,Middle East,Boutique Store,Collector
1342,7,2024-08-28,1,29800.36,29800.36,North America,Online Exclusive,First-time Buyer
1357,2,2024-08-29,1,14828.23,14828.23,Asia Pacific,Authorized Dealer,Collector
1478,4,2024-08-30,1,46837.21,46837.21,India,Boutique Store,Gift Purchase
183,1,2024-08-30,1,10085.05,10085.05,Europe,Authorized Dealer,Collector
194,3,2024-08-31,1,13066.48,13066.48,Middle East,Online Exclusive,Collector
91,9,2024-08-31,1,232231.86,232231.86,Europe,Boutique Store,Investor
634,2,2024-08-31,2,14977.38,29954.76,Europe,Authorized Dealer,First-time Buyer
626,6,2024-09-01,1,36866.9,36866.9,Europe,Online Exclusive,Collector
504,1,2024-09-01,1,10029.93,10029.93,Asia Pacific,Boutique Store,Gift Purchase
850,6,2024-09-01,2,40322.68,80645.36,North America,Boutique Store,Collector
1565,5,2024-09-02,1,32271.62,32271.62,Middle East,Online Exclusive,First-time Buyer
965,1,2024-09-02,1,10598.29,10598.29,India,Authorized Dealer,Gift Purchase
1707,5,2024-09-03,1,32028.77,32028.77,India,Authorized Dealer,Gift Purchase
242,5,2024-09-03,1,31015.17,31015.17,North America,Online Exclusive,Collector
401,1,2024-09-03,1,10889.96,10889.96,Middle East,Boutique Store,Collector
315,6,2024-09-04,2,39507.99,79015.98,India,Auction House,Collector
520,10,2024-09-04,1,253821.58,253821.58,Europe,Boutique Store,First-time Buyer
86,4,2024-09-04,1,45302.93,45302.93,North America,Boutique Store,Collector
1378,7,2024-09-06,1,27944.42,27944.42,Europe,Online Exclusive,First-time Buyer
371,2,2024-09-06,1,14403.49,14403.49,Europe,Online Exclusive,Investor
450,4,2024-09-06,1,45413.15,45413.15,Asia Pacific,Boutique Store,Gift Purchase
710,2,2024-09-07,1,14566.67,14566.67,India,Authorized Dealer,Investor
1113,7,2024-09-07,1,28230.73,28230.73,North America,Boutique Store,First-time Buyer
543,8,2024-09-07,1,33861.86,33861.86,India,Authorized Dealer,Gift Purchase
886,1,2024-09-08,1,10384.19,10384.19,Middle East,Authorized Dealer,Collector
909,2,2024-09-08,1,15871.14,15871.14,Middle East,Authorized Dealer,First-time Buyer
1530,7,2024-09-09,1,28299.31,28299.31,North America,Authorized Dealer,Collector
1436,9,2024-09-09,1,219510.38,219510.38,India,Online Exclusive,Collector
142,2,2024-09-09,1,15048.69,15048.69,India,Authorized Dealer,Gift Purchase
1779,4,2024-09-09,1,43334.58,43334.58,Europe,Online Exclusive,First-time Buyer
1077,6,2024-09-09,1,39789.51,39789.51,Asia Pacific,Authorized Dealer,Collector
1561,3,2024-09-10,1,12191.82,12191.82,India,Online Exclusive,First-time Buyer
1033,3,2024-09-10,1,12465.17,12465.17,North America,Boutique Store,Collector
334,7,2024-09-11,2,28287.12,56574.24,Middle East,Boutique Store,Investor
1775,5,2024-09-12,1,31129.13,31129.13,India,Boutique Store,First-time Buyer
717,2,2024-09-12,1,14333.63,14333.63,Asia Pacific,Authorized Dealer,Collector
1278,7,2024-09-12,1,27932.25,27932.25,Europe,Authorized Dealer,Investor
673,1,2024-09-12,1,10748.27,10748.27,North America,Authorized Dealer,Collector
248,9,2024-09-13,1,222958.17,222958.17,India,Authorized Dealer,First-time Buyer
469,1,2024-09-13,1,10439.76,10439.76,India,Authorized Dealer,Gift Purchase
816,1,2024-09-13,1,11007.04,11007.04,India,Boutique Store,First-time Buyer
1180,7,2024-09-14,1,28308.03,28308.03,Europe,Boutique Store,First-time Buyer
153,7,2024-09-14,1,26647.3,26647.3,India,Authorized Dealer,First-time Buyer
1095,8,2024-09-14,2,37128.14,74256.28,India,Boutique Store,Gift Purchase
10,7,2024-09-14,1,28381.5,28381.5,India,Boutique Store,First-time Buyer
1674,4,2024-09-14,1,46494.6,46494.6,Europe,Auction House,First-time Buyer
513,5,2024-09-15,1,32829.51,32829.51,Asia Pacific,Online Exclusive,Gift Purchase
148,8,2024-09-16,1,36371.88,36371.88,Europe,Boutique Store,Collector
1551,7,2024-09-16,1,28518.43,28518.43,Europe,Boutique Store,Collector
164,2,2024-09-17,1,15737.0,15737.0,Europe,Boutique Store,First-time Buyer
860,5,2024-09-18,1,32207.19,32207.19,Europe,Boutique Store,Collector
1339,8,2024-09-18,1,36773.95,36773.95,Asia Pacific,Authorized Dealer,Investor
550,3,2024-09-19,1,13381.58,13381.58,North America,Authorized Dealer,Collector
923,2,2024-09-20,1,15963.12,15963.12,Middle East,Boutique Store,Gift Purchase
698,1,2024-09-21,1,10043.42,10043.42,North America,Authorized Dealer,Collector
98,6,2024-09-21,1,39701.07,39701.07,Europe,Auction House,Investor
259,5,2024-09-22,1,33785.77,33785.77,Europe,Boutique Store,Gift Purchase
249,7,2024-09-22,1,29052.19,29052.19,Asia Pacific,Online Exclusive,Investor
919,8,2024-09-23,1,37254.61,37254.61,North America,Auction House,Collector
1755,10,2024-09-23,1,243065.81,243065.81,Asia Pacific,Boutique Store,First-time Buyer
1794,6,2024-09-24,1,36377.38,36377.38,Europe,Auction House,Investor
161,1,2024-09-24,1,11281.26,11281.26,Europe,Authorized Dealer,Collector
1591,3,2024-09-24,2,13337.82,26675.64,North America,Authorized Dealer,Gift Purchase
1117,7,2024-09-25,1,27627.55,27627.55,North America,Online Exclusive,First-time Buyer
462,1,2024-09-25,1,10535.24,10535.24,Europe,Authorized Dealer,First-time Buyer
878,3,2024-09-26,1,12568.48,12568.48,Asia Pacific,Boutique Store,First-time Buyer
406,11,2024-09-26,1,989022.19,989022.19,India,Auction House,Investor
1128,6,2024-09-26,1,36435.77,36435.77,Middle East,Online Exclusive,Investor
1771,1,2024-09-26,1,10890.28,10890.28,India,Authorized Dealer,Investor
1030,8,2024-09-28,2,35195.33,70390.66,North America,Authorized Dealer,First-time Buyer
418,7,2024-09-29,1,28531.64,28531.64,Europe,Authorized Dealer,Gift Purchase
1375,7,2024-09-29,1,30091.58,30091.58,Asia Pacific,Boutique Store,Gift Purchase
398,7,2024-09-30,1,28887.87,28887.87,Europe,Authorized Dealer,Collector
1376,9,2024-09-30,1,224599.12,224599.12,North America,Authorized Dealer,First-time Buyer
1563,1,2024-10-01,1,10311.5,10311.5,North America,Authorized Dealer,Investor
659,5,2024-10-01,1,31538.37,31538.37,Asia Pacific,Authorized Dealer,First-time Buyer
354,8,2024-10-01,1,36588.78,36588.78,North America,Online Exclusive,First-time Buyer
1773,2,2024-10-01,1,15773.7,15773.7,India,Boutique Store,Collector
331,1,2024-10-01,1,10430.94,10430.94,Middle East,Online Exclusive,First-time Buyer
865,7,2024-10-02,1,28000.13,28000.13,Europe,Authorized Dealer,Gift Purchase
1667,4,2024-10-02,1,46211.51,46211.51,Middle East,Auction House,First-time Buyer
1071,6,2024-10-02,1,38314.16,38314.16,Asia Pacific,Boutique Store,First-time Buyer
1097,3,2024-10-02,1,13218.42,13218.42,India,Boutique Store,First-time Buyer
189,2,2024-10-03,1,14573.18,14573.18,North America,Authorized Dealer,Investor
1303,1,2024-10-03,1,10391.06,10391.06,Europe,Boutique Store,Investor
868,3,2024-10-03,1,12052.07,12052.07,North America,Online Exclusive,Investor
837,1,2024-10-03,1,10632.02,10632.02,India,Online Exclusive,Collector
728,1,2024-10-04,1,11100.12,11100.12,North America,Authorized Dealer,Gift Purchase
221,2,2024-10-04,1,14794.73,14794.73,India,Authorized Dealer,Investor
460,1,2024-10-05,1,10232.79,10232.79,Europe,Authorized Dealer,Collector
1150,5,2024-10-06,1,34007.57,34007.57,Asia Pacific,Authorized Dealer,Collector
497,5,2024-10-07,1,32543.91,32543.91,North America,Boutique Store,Collector
920,6,2024-10-08,1,40223.97,40223.97,Europe,Authorized Dealer,First-time Buyer
437,6,2024-10-09,1,39352.49,39352.49,Europe,Online Exclusive,First-time Buyer
1672,10,2024-10-09,1,253400.78,253400.78,Asia Pacific,Authorized Dealer,Collector
856,7,2024-10-09,1,26936.09,26936.09,Europe,Boutique Store,Gift Purchase
12,1,2024-10-10,1,11065.49,11065.49,Europe,Authorized Dealer,First-time Buyer
172,7,2024-10-10,1,29344.52,29344.52,India,Authorized Dealer,First-time Buyer
433,1,2024-10-10,1,10312.37,10312.37,North America,Online Exclusive,Collector
1286,9,2024-10-10,1,228455.16,228455.16,North America,Authorized Dealer,Gift Purchase
1696,4,2024-10-11,1,45774.99,45774.99,Europe,Boutique Store,Gift Purchase
1612,1,2024-10-11,1,11189.16,11189.16,Europe,Boutique Store,Gift Purchase
531,7,2024-10-12,1,28981.88,28981.88,Asia Pacific,Auction House,First-time Buyer
918,6,2024-10-12,1,40565.35,40565.35,North America,Online Exclusive,First-time Buyer
1208,9,2024-10-13,1,237436.58,237436.58,Europe,Boutique Store,Collector
612,1,2024-10-13,1,11230.43,11230.43,Asia Pacific,Authorized Dealer,Collector
412,9,2024-10-14,1,236665.64,236665.64,North America,Boutique Store,Investor
1546,7,2024-10-14,1,30192.0,30192.0,Europe,Boutique Store,Gift Purchase
219,9,2024-10-14,1,218070.05,218070.05,North America,Online Exclusive,Investor
1603,1,2024-10-15,1,10193.8,10193.8,North America,Authorized Dealer,Investor
669,7,2024-10-16,1,30092.05,30092.05,Asia Pacific,Authorized Dealer,Investor
1084,1,2024-10-16,1,10485.99,10485.99,India,Authorized Dealer,First-time Buyer
97,1,2024-10-16,1,10417.45,10417.45,Asia Pacific,Boutique Store,First-time Buyer
803,2,2024-10-16,1,14384.53,14384.53,North America,Authorized Dealer,Gift Purchase
1430,7,2024-10-17,1,29465.6,29465.6,Europe,Authorized Dealer,Investor
686,1,2024-10-17,1,11056.1,11056.1,North America,Boutique Store,Investor
1441,7,2024-10-18,1,27509.74,27509.74,Middle East,Boutique Store,Investor
425,1,2024-10-18,1,11232.58,11232.58,India,Authorized Dealer,Gift Purchase
781,4,2024-10-19,1,43962.31,43962.31,North America,Authorized Dealer,Gift Purchase
173,3,2024-10-19,1,12806.41,12806.41,Asia Pacific,Auction House,First-time Buyer
1594,2,2024-10-20,1,15590.28,15590.28,North America,Online Exclusive,Collector
115,3,2024-10-21,1,12296.57,12296.57,North America,Online Exclusive,First-time Buyer
1250,4,2024-10-21,1,44646.83,44646.83,Asia Pacific,Boutique Store,Collector
948,2,2024-10-22,1,14629.37,14629.37,Asia Pacific,Authorized Dealer,Collector
1188,7,2024-10-22,1,28678.35,28678.35,India,Authorized Dealer,Collector
7,5,2024-10-23,1,32676.5,32676.5,Europe,Boutique Store,Gift Purchase
65,1,2024-10-23,1,11115.29,11115.29,India,Auction House,Collector
944,6,2024-10-23,1,40482.81,40482.81,India,Authorized Dealer,First-time Buyer
967,3,2024-10-23,1,12887.7,12887.7,India,Authorized Dealer,Gift Purchase
109,1,2024-10-23,1,10497.91,10497.91,North America,Boutique Store,First-time Buyer
605,1,2024-10-23,1,10727.76,10727.76,Europe,Authorized Dealer,Investor
1529,3,2024-10-23,1,13036.95,13036.95,Middle East,Online Exclusive,Investor
1356,3,2024-10-24,1,13442.57,13442.57,Europe,Authorized Dealer,Collector
73,2,2024-10-25,1,15371.95,15371.95,Asia Pacific,Auction House,Investor
719,3,2024-10-25,1,12352.21,12352.21,North America,Authorized Dealer,First-time Buyer
1199,3,2024-10-26,1,12853.63,12853.63,Middle East,Auction House,Gift Purchase
1007,4,2024-10-26,1,43913.09,43913.09,North America,Authorized Dealer,Collector
1570,2,2024-10-27,1,15964.39,15964.39,North America,Boutique Store,Investor
1047,2,2024-10-27,1,15911.37,15911.37,Europe,Auction House,Investor
267,4,2024-10-27,1,43719.11,43719.11,Europe,Authorized Dealer,Collector
1019,8,2024-10-27,1,34783.58,34783.58,Asia Pacific,Authorized Dealer,Collector
483,5,2024-10-28,1,31992.21,31992.21,Asia Pacific,Boutique Store,Collector
849,7,2024-10-28,1,27046.03,27046.03,Europe,Boutique Store,Collector
889,3,2024-10-29,1,12302.88,12302.88,Europe,Boutique Store,Gift Purchase
449,5,2024-10-30,1,34144.12,34144.12,North America,Online Exclusive,Gift Purchase
1688,1,2024-10-31,1,10619.02,10619.02,Asia Pacific,Authorized Dealer,First-time Buyer
1402,6,2024-10-31,1,38825.0,38825.0,North America,Authorized Dealer,Gift Purchase
802,8,2024-10-31,1,36951.79,36951.79,Asia Pacific,Authorized Dealer,First-time Buyer
1477,3,2024-10-31,1,13146.33,13146.33,India,Authorized Dealer,Collector
299,2,2024-10-31,1,14882.36,14882.36,North America,Authorized Dealer,Collector
338,5,2024-10-31,1,31607.38,31607.38,Asia Pacific,Boutique Store,First-time Buyer
933,1,2024-10-31,1,10057.41,10057.41,Europe,Boutique Store,Investor
558,7,2024-10-31,1,28382.0,28382.0,Europe,Authorized Dealer,First-time Buyer
898,3,2024-11-01,1,13399.51,13399.51,Europe,Authorized Dealer,Collector
864,3,2024-11-02,1,12814.28,12814.28,Asia Pacific,Boutique Store,First-time Buyer
1624,4,2024-11-03,1,43094.64,43094.64,North America,Auction House,First-time Buyer
1772,8,2024-11-03,1,37537.62,37537.62,Asia Pacific,Boutique Store,First-time Buyer
1577,3,2024-11-03,1,12782.03,12782.03,Asia Pacific,Boutique Store,First-time Buyer
1087,3,2024-11-04,1,12305.65,12305.65,Europe,Online Exclusive,Investor
1558,5,2024-11-04,1,31347.92,31347.92,Asia Pacific,Boutique Store,First-time Buyer
1756,2,2024-11-06,1,14827.93,14827.93,North America,Boutique Store,First-time Buyer
